Starting training:
  Algorithm       : ppo
  Environments    : 4
  Reward mode     : temperature
  Observation     : T04
  Seed            : 42
  Timesteps       : 1000000

=== System Info ===
Hostname              : haicn1702.localdomain
CUDA_VISIBLE_DEVICES : MIG-3ec3a575-8900-5a2d-8b50-60ffc9a8e0d2

=== GPU Info (nvidia-smi) ===
Sun Jun  8 03:53:36 2025       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 570.133.20             Driver Version: 570.133.20     CUDA Version: 12.8     |
|-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA A100-SXM4-40GB          On  |   00000000:31:00.0 Off |                   On |
| N/A   43C    P0             45W /  400W |     249MiB /  40960MiB |     N/A      Default |
|                                         |                        |              Enabled |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| MIG devices:                                                                            |
+------------------+----------------------------------+-----------+-----------------------+
| GPU  GI  CI  MIG |                     Memory-Usage |        Vol|        Shared         |
|      ID  ID  Dev |                       BAR1-Usage | SM     Unc| CE ENC  DEC  OFA  JPG |
|                  |                                  |        ECC|                       |
|==================+==================================+===========+=======================|
|  0    1   0   0  |             142MiB / 20096MiB    | 56      0 |  4   0    2    0    0 |
|                  |                 0MiB / 32767MiB  |           |                       |
+------------------+----------------------------------+-----------+-----------------------+
                                                                                         
+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+

=== PyTorch CUDA Info ===
CUDA available        : True
Device name (ID 0)    : NVIDIA A100-SXM4-40GB MIG 4g.20gb
CUDA version (torch)  : 12.4
CUDNN version         : 90501
Using cuda device
---------------------------------
| rollout/           |          |
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 160         |
| time/                   |             |
|    fps                  | 591         |
|    iterations           | 732         |
|    time_elapsed         | 1426        |
|    total_timesteps      | 843264      |
| train/                  |             |
|    approx_kl            | 0.004347636 |
|    clip_fraction        | 0.0405      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.03       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 12          |
|    n_updates            | 7310        |
|    policy_gradient_loss | -0.0021     |
|    std                  | 0.684       |
|    value_loss           | 50.7        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 160         |
| time/                   |             |
|    fps                  | 591         |
|    iterations           | 733         |
|    time_elapsed         | 1428        |
|    total_timesteps      | 844416      |
| train/                  |             |
|    approx_kl            | 0.004778076 |
|    clip_fraction        | 0.066       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.03       |
|    explained_variance   | -1.19e-07   |
|    learning_rate        | 0.0003      |
|    loss                 | 9.61        |
|    n_updates            | 7320        |
|    policy_gradient_loss | -0.00448    |
|    std                  | 0.678       |
|    value_loss           | 51.7        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 160         |
| time/                   |             |
|    fps                  | 591         |
|    iterations           | 734         |
|    time_elapsed         | 1430        |
|    total_timesteps      | 845568      |
| train/                  |             |
|    approx_kl            | 0.003107435 |
|    clip_fraction        | 0.0559      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.03       |
|    explained_variance   | 5.96e-08    |
|    learning_rate        | 0.0003      |
|    loss                 | 73.2        |
|    n_updates            | 7330        |
|    policy_gradient_loss | -0.00377    |
|    std                  | 0.674       |
|    value_loss           | 50.5        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 160         |
| time/                   |             |
|    fps                  | 591         |
|    iterations           | 735         |
|    time_elapsed         | 1432        |
|    total_timesteps      | 846720      |
| train/                  |             |
|    approx_kl            | 0.008175354 |
|    clip_fraction        | 0.0401      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.02       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 23.2        |
|    n_updates            | 7340        |
|    policy_gradient_loss | -0.0016     |
|    std                  | 0.674       |
|    value_loss           | 51.1        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 160          |
| time/                   |              |
|    fps                  | 591          |
|    iterations           | 736          |
|    time_elapsed         | 1433         |
|    total_timesteps      | 847872       |
| train/                  |              |
|    approx_kl            | 0.0043200436 |
|    clip_fraction        | 0.0454       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.02        |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0003       |
|    loss                 | 16.8         |
|    n_updates            | 7350         |
|    policy_gradient_loss | -0.00236     |
|    std                  | 0.675        |
|    value_loss           | 51.1         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 160          |
| time/                   |              |
|    fps                  | 591          |
|    iterations           | 737          |
|    time_elapsed         | 1435         |
|    total_timesteps      | 849024       |
| train/                  |              |
|    approx_kl            | 0.0035215376 |
|    clip_fraction        | 0.0582       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.02        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 25.6         |
|    n_updates            | 7360         |
|    policy_gradient_loss | -0.00472     |
|    std                  | 0.671        |
|    value_loss           | 51.5         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 160          |
| time/                   |              |
|    fps                  | 591          |
|    iterations           | 738          |
|    time_elapsed         | 1437         |
|    total_timesteps      | 850176       |
| train/                  |              |
|    approx_kl            | 0.0049058488 |
|    clip_fraction        | 0.0602       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.02        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 23.2         |
|    n_updates            | 7370         |
|    policy_gradient_loss | -0.00522     |
|    std                  | 0.675        |
|    value_loss           | 50.3         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 160          |
| time/                   |              |
|    fps                  | 591          |
|    iterations           | 739          |
|    time_elapsed         | 1439         |
|    total_timesteps      | 851328       |
| train/                  |              |
|    approx_kl            | 0.0013181772 |
|    clip_fraction        | 0.0374       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.03        |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0003       |
|    loss                 | 27.5         |
|    n_updates            | 7380         |
|    policy_gradient_loss | -0.0019      |
|    std                  | 0.678        |
|    value_loss           | 50.2         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 160          |
| time/                   |              |
|    fps                  | 591          |
|    iterations           | 740          |
|    time_elapsed         | 1441         |
|    total_timesteps      | 852480       |
| train/                  |              |
|    approx_kl            | 0.0026600945 |
|    clip_fraction        | 0.0359       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.04        |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0003       |
|    loss                 | 15.8         |
|    n_updates            | 7390         |
|    policy_gradient_loss | -0.000512    |
|    std                  | 0.684        |
|    value_loss           | 49           |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 288           |
|    ep_rew_mean          | 160           |
| time/                   |               |
|    fps                  | 591           |
|    iterations           | 741           |
|    time_elapsed         | 1442          |
|    total_timesteps      | 853632        |
| train/                  |               |
|    approx_kl            | 0.00073449616 |
|    clip_fraction        | 0.0207        |
|    clip_range           | 0.2           |
|    entropy_loss         | -1.04         |
|    explained_variance   | 0             |
|    learning_rate        | 0.0003        |
|    loss                 | 24.2          |
|    n_updates            | 7400          |
|    policy_gradient_loss | -4.88e-05     |
|    std                  | 0.681         |
|    value_loss           | 49.8          |
-------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 160         |
| time/                   |             |
|    fps                  | 591         |
|    iterations           | 742         |
|    time_elapsed         | 1444        |
|    total_timesteps      | 854784      |
| train/                  |             |
|    approx_kl            | 0.007315803 |
|    clip_fraction        | 0.0545      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.03       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 38.7        |
|    n_updates            | 7410        |
|    policy_gradient_loss | -0.00395    |
|    std                  | 0.672       |
|    value_loss           | 49.5        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 161          |
| time/                   |              |
|    fps                  | 591          |
|    iterations           | 743          |
|    time_elapsed         | 1446         |
|    total_timesteps      | 855936       |
| train/                  |              |
|    approx_kl            | 0.0069786394 |
|    clip_fraction        | 0.0397       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.02        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 25.2         |
|    n_updates            | 7420         |
|    policy_gradient_loss | -0.000186    |
|    std                  | 0.67         |
|    value_loss           | 49.8         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 161          |
| time/                   |              |
|    fps                  | 591          |
|    iterations           | 744          |
|    time_elapsed         | 1448         |
|    total_timesteps      | 857088       |
| train/                  |              |
|    approx_kl            | 0.0027333968 |
|    clip_fraction        | 0.0504       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.01        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 6.9          |
|    n_updates            | 7430         |
|    policy_gradient_loss | -0.00253     |
|    std                  | 0.659        |
|    value_loss           | 51.3         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 160         |
| time/                   |             |
|    fps                  | 591         |
|    iterations           | 745         |
|    time_elapsed         | 1450        |
|    total_timesteps      | 858240      |
| train/                  |             |
|    approx_kl            | 0.008730219 |
|    clip_fraction        | 0.0737      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1          |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 9.22        |
|    n_updates            | 7440        |
|    policy_gradient_loss | -0.00316    |
|    std                  | 0.658       |
|    value_loss           | 50.5        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 160         |
| time/                   |             |
|    fps                  | 591         |
|    iterations           | 746         |
|    time_elapsed         | 1451        |
|    total_timesteps      | 859392      |
| train/                  |             |
|    approx_kl            | 0.002847965 |
|    clip_fraction        | 0.0251      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.997      |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 17.5        |
|    n_updates            | 7450        |
|    policy_gradient_loss | -0.00212    |
|    std                  | 0.652       |
|    value_loss           | 50.3        |
-----------------------------------------
Eval num_timesteps=860000, episode_reward=160.40 +/- 8.96
Episode length: 288.00 +/- 0.00
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 288          |
|    mean_reward          | 160          |
| time/                   |              |
|    total_timesteps      | 860000       |
| train/                  |              |
|    approx_kl            | 0.0062013813 |
|    clip_fraction        | 0.0525       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.988       |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 34.5         |
|    n_updates            | 7460         |
|    policy_gradient_loss | -0.00306     |
|    std                  | 0.648        |
|    value_loss           | 49.3         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 288      |
|    ep_rew_mean     | 160      |
| time/              |          |
|    fps             | 590      |
|    iterations      | 747      |
|    time_elapsed    | 1456     |
|    total_timesteps | 860544   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 160          |
| time/                   |              |
|    fps                  | 591          |
|    iterations           | 748          |
|    time_elapsed         | 1457         |
|    total_timesteps      | 861696       |
| train/                  |              |
|    approx_kl            | 0.0048604524 |
|    clip_fraction        | 0.0391       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.979       |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 8.98         |
|    n_updates            | 7470         |
|    policy_gradient_loss | -0.00315     |
|    std                  | 0.639        |
|    value_loss           | 50.5         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 160          |
| time/                   |              |
|    fps                  | 591          |
|    iterations           | 749          |
|    time_elapsed         | 1459         |
|    total_timesteps      | 862848       |
| train/                  |              |
|    approx_kl            | 0.0042180438 |
|    clip_fraction        | 0.0526       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.974       |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 24.2         |
|    n_updates            | 7480         |
|    policy_gradient_loss | -0.00654     |
|    std                  | 0.642        |
|    value_loss           | 49.5         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 160         |
| time/                   |             |
|    fps                  | 591         |
|    iterations           | 750         |
|    time_elapsed         | 1461        |
|    total_timesteps      | 864000      |
| train/                  |             |
|    approx_kl            | 0.007046611 |
|    clip_fraction        | 0.101       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.981      |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 33.9        |
|    n_updates            | 7490        |
|    policy_gradient_loss | -0.00491    |
|    std                  | 0.648       |
|    value_loss           | 50.1        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 160          |
| time/                   |              |
|    fps                  | 591          |
|    iterations           | 751          |
|    time_elapsed         | 1463         |
|    total_timesteps      | 865152       |
| train/                  |              |
|    approx_kl            | 0.0050176103 |
|    clip_fraction        | 0.0202       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.986       |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 42.3         |
|    n_updates            | 7500         |
|    policy_gradient_loss | 0.000169     |
|    std                  | 0.648        |
|    value_loss           | 49.9         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 161          |
| time/                   |              |
|    fps                  | 591          |
|    iterations           | 752          |
|    time_elapsed         | 1465         |
|    total_timesteps      | 866304       |
| train/                  |              |
|    approx_kl            | 0.0020703885 |
|    clip_fraction        | 0.0385       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.991       |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 39.4         |
|    n_updates            | 7510         |
|    policy_gradient_loss | -0.00178     |
|    std                  | 0.658        |
|    value_loss           | 49.4         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 161          |
| time/                   |              |
|    fps                  | 591          |
|    iterations           | 753          |
|    time_elapsed         | 1466         |
|    total_timesteps      | 867456       |
| train/                  |              |
|    approx_kl            | 0.0031541006 |
|    clip_fraction        | 0.051        |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.999       |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 11.3         |
|    n_updates            | 7520         |
|    policy_gradient_loss | -0.000482    |
|    std                  | 0.654        |
|    value_loss           | 50.6         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 161          |
| time/                   |              |
|    fps                  | 591          |
|    iterations           | 754          |
|    time_elapsed         | 1468         |
|    total_timesteps      | 868608       |
| train/                  |              |
|    approx_kl            | 0.0038908373 |
|    clip_fraction        | 0.0211       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.994       |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 20.2         |
|    n_updates            | 7530         |
|    policy_gradient_loss | -0.00092     |
|    std                  | 0.653        |
|    value_loss           | 50.4         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 161          |
| time/                   |              |
|    fps                  | 591          |
|    iterations           | 755          |
|    time_elapsed         | 1470         |
|    total_timesteps      | 869760       |
| train/                  |              |
|    approx_kl            | 0.0022681216 |
|    clip_fraction        | 0.0341       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.993       |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 30.9         |
|    n_updates            | 7540         |
|    policy_gradient_loss | -0.000802    |
|    std                  | 0.655        |
|    value_loss           | 50.7         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 161          |
| time/                   |              |
|    fps                  | 591          |
|    iterations           | 756          |
|    time_elapsed         | 1472         |
|    total_timesteps      | 870912       |
| train/                  |              |
|    approx_kl            | 0.0031251027 |
|    clip_fraction        | 0.0328       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.995       |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 22.4         |
|    n_updates            | 7550         |
|    policy_gradient_loss | -0.000791    |
|    std                  | 0.654        |
|    value_loss           | 51.4         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 161          |
| time/                   |              |
|    fps                  | 591          |
|    iterations           | 757          |
|    time_elapsed         | 1474         |
|    total_timesteps      | 872064       |
| train/                  |              |
|    approx_kl            | 0.0022258346 |
|    clip_fraction        | 0.0403       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.994       |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 5.95         |
|    n_updates            | 7560         |
|    policy_gradient_loss | -0.0019      |
|    std                  | 0.654        |
|    value_loss           | 50.9         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 161          |
| time/                   |              |
|    fps                  | 591          |
|    iterations           | 758          |
|    time_elapsed         | 1475         |
|    total_timesteps      | 873216       |
| train/                  |              |
|    approx_kl            | 0.0068915924 |
|    clip_fraction        | 0.0845       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.992       |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0003       |
|    loss                 | 4.21         |
|    n_updates            | 7570         |
|    policy_gradient_loss | -0.00194     |
|    std                  | 0.652        |
|    value_loss           | 52.2         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 161          |
| time/                   |              |
|    fps                  | 591          |
|    iterations           | 759          |
|    time_elapsed         | 1477         |
|    total_timesteps      | 874368       |
| train/                  |              |
|    approx_kl            | 0.0064159543 |
|    clip_fraction        | 0.0815       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.997       |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 17           |
|    n_updates            | 7580         |
|    policy_gradient_loss | -0.004       |
|    std                  | 0.66         |
|    value_loss           | 51.3         |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 288        |
|    ep_rew_mean          | 161        |
| time/                   |            |
|    fps                  | 591        |
|    iterations           | 760        |
|    time_elapsed         | 1479       |
|    total_timesteps      | 875520     |
| train/                  |            |
|    approx_kl            | 0.00377284 |
|    clip_fraction        | 0.0332     |
|    clip_range           | 0.2        |
|    entropy_loss         | -1         |
|    explained_variance   | -1.19e-07  |
|    learning_rate        | 0.0003     |
|    loss                 | 14.6       |
|    n_updates            | 7590       |
|    policy_gradient_loss | -0.002     |
|    std                  | 0.658      |
|    value_loss           | 52.3       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 161         |
| time/                   |             |
|    fps                  | 591         |
|    iterations           | 761         |
|    time_elapsed         | 1481        |
|    total_timesteps      | 876672      |
| train/                  |             |
|    approx_kl            | 0.006397078 |
|    clip_fraction        | 0.0576      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1          |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 41.8        |
|    n_updates            | 7600        |
|    policy_gradient_loss | -0.000951   |
|    std                  | 0.657       |
|    value_loss           | 50.3        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 161          |
| time/                   |              |
|    fps                  | 591          |
|    iterations           | 762          |
|    time_elapsed         | 1483         |
|    total_timesteps      | 877824       |
| train/                  |              |
|    approx_kl            | 0.0063583236 |
|    clip_fraction        | 0.0499       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1           |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0003       |
|    loss                 | 23.4         |
|    n_updates            | 7610         |
|    policy_gradient_loss | -0.00441     |
|    std                  | 0.658        |
|    value_loss           | 51           |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 161         |
| time/                   |             |
|    fps                  | 591         |
|    iterations           | 763         |
|    time_elapsed         | 1484        |
|    total_timesteps      | 878976      |
| train/                  |             |
|    approx_kl            | 0.005449388 |
|    clip_fraction        | 0.0716      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.01       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 30.3        |
|    n_updates            | 7620        |
|    policy_gradient_loss | -0.00405    |
|    std                  | 0.667       |
|    value_loss           | 50.3        |
-----------------------------------------
Eval num_timesteps=880000, episode_reward=179.12 +/- 13.67
Episode length: 288.00 +/- 0.00
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 288          |
|    mean_reward          | 179          |
| time/                   |              |
|    total_timesteps      | 880000       |
| train/                  |              |
|    approx_kl            | 0.0059824926 |
|    clip_fraction        | 0.0915       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.02        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 19           |
|    n_updates            | 7630         |
|    policy_gradient_loss | -0.00542     |
|    std                  | 0.675        |
|    value_loss           | 49.5         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 288      |
|    ep_rew_mean     | 161      |
| time/              |          |
|    fps             | 591      |
|    iterations      | 764      |
|    time_elapsed    | 1489     |
|    total_timesteps | 880128   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 161         |
| time/                   |             |
|    fps                  | 591         |
|    iterations           | 765         |
|    time_elapsed         | 1491        |
|    total_timesteps      | 881280      |
| train/                  |             |
|    approx_kl            | 0.006238187 |
|    clip_fraction        | 0.0449      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.03       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 32.4        |
|    n_updates            | 7640        |
|    policy_gradient_loss | 0.00021     |
|    std                  | 0.675       |
|    value_loss           | 50.1        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 161         |
| time/                   |             |
|    fps                  | 591         |
|    iterations           | 766         |
|    time_elapsed         | 1492        |
|    total_timesteps      | 882432      |
| train/                  |             |
|    approx_kl            | 0.007339235 |
|    clip_fraction        | 0.0486      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.02       |
|    explained_variance   | -1.19e-07   |
|    learning_rate        | 0.0003      |
|    loss                 | 20.8        |
|    n_updates            | 7650        |
|    policy_gradient_loss | -0.000645   |
|    std                  | 0.672       |
|    value_loss           | 51          |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 161          |
| time/                   |              |
|    fps                  | 591          |
|    iterations           | 767          |
|    time_elapsed         | 1494         |
|    total_timesteps      | 883584       |
| train/                  |              |
|    approx_kl            | 0.0049283155 |
|    clip_fraction        | 0.0655       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.02        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 32.4         |
|    n_updates            | 7660         |
|    policy_gradient_loss | -0.00638     |
|    std                  | 0.677        |
|    value_loss           | 50.5         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 160          |
| time/                   |              |
|    fps                  | 591          |
|    iterations           | 768          |
|    time_elapsed         | 1496         |
|    total_timesteps      | 884736       |
| train/                  |              |
|    approx_kl            | 0.0023194174 |
|    clip_fraction        | 0.0411       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.03        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 32.3         |
|    n_updates            | 7670         |
|    policy_gradient_loss | -0.000961    |
|    std                  | 0.68         |
|    value_loss           | 50.2         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 160          |
| time/                   |              |
|    fps                  | 591          |
|    iterations           | 769          |
|    time_elapsed         | 1498         |
|    total_timesteps      | 885888       |
| train/                  |              |
|    approx_kl            | 0.0040756743 |
|    clip_fraction        | 0.0397       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.03        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 23.5         |
|    n_updates            | 7680         |
|    policy_gradient_loss | -0.00196     |
|    std                  | 0.677        |
|    value_loss           | 49.5         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 160         |
| time/                   |             |
|    fps                  | 591         |
|    iterations           | 770         |
|    time_elapsed         | 1500        |
|    total_timesteps      | 887040      |
| train/                  |             |
|    approx_kl            | 0.004346986 |
|    clip_fraction        | 0.0319      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.02       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 17.5        |
|    n_updates            | 7690        |
|    policy_gradient_loss | -0.00235    |
|    std                  | 0.671       |
|    value_loss           | 49.4        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 160         |
| time/                   |             |
|    fps                  | 591         |
|    iterations           | 771         |
|    time_elapsed         | 1501        |
|    total_timesteps      | 888192      |
| train/                  |             |
|    approx_kl            | 0.010147319 |
|    clip_fraction        | 0.147       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.02       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 55.5        |
|    n_updates            | 7700        |
|    policy_gradient_loss | -0.00868    |
|    std                  | 0.675       |
|    value_loss           | 51          |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 160          |
| time/                   |              |
|    fps                  | 591          |
|    iterations           | 772          |
|    time_elapsed         | 1503         |
|    total_timesteps      | 889344       |
| train/                  |              |
|    approx_kl            | 0.0030656974 |
|    clip_fraction        | 0.046        |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.03        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 5.56         |
|    n_updates            | 7710         |
|    policy_gradient_loss | -0.00154     |
|    std                  | 0.679        |
|    value_loss           | 49.7         |
